"pollingstation","TECnum","regionmarzes","TEC","subregion","avagian","geghamian","demirchian","karapetian","harutyunian","manukian","margarian","sargsian","kocharian","total","PSnum","mon_voting","mon_counting","mon_voting_R2","NOTmon_voting","PollingStationR2","DemirchianR2","KocharianR2","votersR2","mon_votingR2","mom_countingR2","yi2","O1","O2","O3","O4","O5","O6","O7","O8","O9","AveKocharian","urban","totalvoters","turnout","R2turnout","nearNagorno","Ararat","Armavir","Gegharkunik","Kotayk","Lori","Shirak","Syunik","Tavush","Vayots_Dzor","Yerevan","phat","voterspersqkm","regiontotalvoters","regiontotalmonitors","voterpermonitoredstation","R1R2only","_Isubregion_2","_Isubregion_3","_Isubregion_4","_Isubregion_5","_Isubregion_6","_Isubregion_7","_Isubregion_8","_Isubregion_9","_Isubregion_10","_Isubregion_11","_Isubregion_12","_Isubregion_13","_Isubregion_14","_Isubregion_15","_Isubregion_16","_Isubregion_17","_Isubregion_18","_Isubregion_19","_Isubregion_20","_Isubregion_21","_Isubregion_22","_Isubregion_23","_Isubregion_24","_Isubregion_25","_Isubregion_26","_Isubregion_27","_Isubregion_28","_Isubregion_29","_Isubregion_30","_Isubregion_31","_Isubregion_32","_Isubregion_33","_Isubregion_34","_Isubregion_35","_Isubregion_36","_Isubregion_37","_Isubregion_38","_Isubregion_39","_Isubregion_40"
"  0258. N 173 School",12,"Yerevan","Tec#12","Shengavit",0.0082999998703599,0.230499997735024,0.435000002384186,0.0213000010699034,0.00119999994058162,0.0141999991610646,0.00119999994058162,0,0.288399994373322,846,258,1,0,1,0,"0258. N 173 School",0.494199991226196,0.505800008773804,1042,1,0,0.55103725194931,0,0,0,1,0,0,0,1,1,0.397100001573563,1,1691,0.500295698642731,0.616203427314758,0,0,0,0,0,0,0,0,0,0,1,0.525956749916077,3274.14990234375,679413,270,2516.34448242188,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"  0234. N 112 School",11,"Yerevan","Tec#11","Malatia-Sebastia",0,0.24549999833107,0.471399992704391,0.0401000007987022,0,0.0136000001803041,0,0.00170000002253801,0.227600008249283,1173,234,1,0,1,0,"0234. N 112 School",0.608500003814697,0.391500025987625,1101,1,0,0.517897844314575,0,0,0,1,0,0,0,1,1,0.309549987316132,1,1972,0.594827592372894,0.55831640958786,0,0,0,0,0,0,0,0,0,0,1,0.594996988773346,3274.14990234375,679413,270,2516.34448242188,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  0165. N 102 School",8,"Yerevan","Tec#8","Ajapnyak",0.00529999984428287,0.225899994373322,0.349900007247925,0.0467000007629395,0.00209999992512167,0.0148000000044703,0.00109999999403954,0,0.354199975728989,943,165,1,0,0,0,"0165. N 102 School",0.342999994754791,0.656999945640564,1242,0,0,0.586901903152466,0,1,0,0,0,1,0,0,1,0.505599975585938,1,1922,0.490634769201279,0.646201848983765,0,0,0,0,0,0,0,0,0,0,1,0.582904458045959,3274.14990234375,679413,270,2516.34448242188,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  0127. N 78 School",6,"Yerevan","Tec#6","Arabkir",0.0019000000320375,0.232999995350838,0.322599977254868,0.0301999989897013,0,0.026400001719594,0.0009000000427477,0.0019000000320375,0.382999986410141,1060,127,1,0,1,0,"0127. N 78 School",0.385800004005432,0.614199995994568,1130,1,0,0.602599501609802,0,0,0,1,0,0,0,1,1,0.498600006103516,1,1946,0.544707119464874,0.580678343772888,0,0,0,0,0,0,0,0,0,0,1,0.588722288608551,3274.14990234375,679413,270,2516.34448242188,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  0260. N 27 School",12,"Yerevan","Tec#12","Shengavit",0.00180000008549541,0.226800009608269,0.432500004768372,0.033500000834465,0.0009000000427477,0.0291000008583069,0.0009000000427477,0.0009000000427477,0.27360001206398,1133,260,1,0,0,0,"0260. N 27 School",0.522899985313416,0.477100014686584,1310,0,0,0.542970418930054,0,1,0,0,0,1,0,0,1,0.375349998474121,1,1944,0.582818925380707,0.673868298530579,0,0,0,0,0,0,0,0,0,0,1,0.58823835849762,3274.14990234375,679413,270,2516.34448242188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"  0329. N 2 college",15,"Yerevan","Tec#15","Kentron",0.0009000000427477,0.208799988031387,0.335099995136261,0.0403000004589558,0,0.0421000011265278,0,0,0.37279999256134,1116,329,1,0,1,0,"0329. N 2 college",0.276100009679794,0.723900020122528,1217,1,0,0.597039937973022,0,0,0,1,0,0,0,1,1,0.548349976539612,1,1910,0.584293186664581,0.637172758579254,0,0,0,0,0,0,0,0,0,0,1,0.579986751079559,3274.14990234375,679413,270,2516.34448242188,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  0262. N 140 School",12,"Yerevan","Tec#12","Shengavit",0.0009000000427477,0.288100004196167,0.462400019168854,0.030299998819828,0.0009000000427477,0.0109999999403954,0.0009000000427477,0.00180000008549541,0.203700006008148,1090,262,1,0,1,0,"0262. N 140 School",0.248099997639656,0.751900017261505,1471,1,0,0.504871070384979,0,0,0,1,0,0,0,1,1,0.477800011634827,1,2238,0.487042009830475,0.657283306121826,0,0,0,0,0,0,0,0,0,0,1,0.6571044921875,3274.14990234375,679413,270,2516.34448242188,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"  0408. N 123 School",18,"Yerevan","Tec#18","Erebuni",0.0274999998509884,0.168400004506111,0.286399990320206,0.0538000017404556,0.00109999999403954,0.00800000037997961,0,0,0.454800009727478,873,408,1,0,1,0,NA,0.136000007390976,0.864000022411346,1162,1,0,0.641734480857849,0,0,0,1,0,0,0,1,1,0.65939998626709,1,1753,0.498003423213959,0.662863671779633,0,0,0,0,0,0,0,0,0,0,1,0.541371047496796,3274.14990234375,679413,270,2516.34448242188,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  0358. N 5 School",16,"Yerevan","Tec#16","Kentron",0.0218000002205372,0.273400008678436,0.24159999191761,0.0009000000427477,0.0417999997735024,0.0509000010788441,0.00360000017099082,0.00180000008549541,0.364199995994568,1101,358,0,0,1,1,"0358. N 5 School",0.42469996213913,0.575299978256226,989,1,0,0.601505637168884,0,0,1,0,0,0,1,0,1,0.469749987125397,1,1957,0.562595784664154,0.505365371704102,0,0,0,0,0,0,0,0,0,0,1,0.591380655765533,3274.14990234375,679413,270,2516.34448242188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  0024. N 8 Kindergarten",2,"Yerevan","Tec#2","Nor-Nork",0.00790000054985285,0.229699999094009,0.370299994945526,0.0375999994575977,0,0.0238000005483627,0.00100000004749745,0,0.329700022935867,1010,24,0,1,1,1,"024. N 8 Kindergarten",0.317699998617172,0.682299971580505,1127,1,0,0.581834197044373,0,0,1,0,0,0,1,0,1,0.505999982357025,1,1892,0.533826649188995,0.595665991306305,0,0,0,0,0,0,0,0,0,0,1,0.575599730014801,3274.14990234375,679413,270,2516.34448242188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"  0306. N 46 School",14,"Yerevan","Tec#14","Shengavit",0.00959999952465296,0.233199998736382,0.424300014972687,0.0684999972581863,0.00119999994058162,0.0288000013679266,0,0.00239999988116324,0.232000008225441,832,306,1,0,1,0,"0306. N 46 School",0.646600008010864,0.353399991989136,815,1,0,0.520296096801758,0,0,0,1,0,0,0,1,1,0.292699992656708,1,1620,0.51358026266098,0.503086447715759,0,0,0,0,0,0,0,0,0,0,1,0.508245646953583,3274.14990234375,679413,270,2516.34448242188,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"  0172. N 100 School",8,"Yerevan","Tec#8","Ajapnyak",0.00889999978244305,0.232400000095367,0.345600008964539,0.0386999994516373,0,0.0238000005483627,0,0.0020000000949949,0.348600000143051,1007,172,0,0,1,1,"0172. N 100 School",0.330200016498566,0.669799983501434,1075,1,0,0.592610716819763,0,0,1,0,0,0,1,0,1,0.509199976921082,1,1984,0.50756049156189,0.541834652423859,0,0,0,0,0,0,0,0,0,0,1,0.597882747650146,3274.14990234375,679413,270,2516.34448242188,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  0269. prevous village municipality building",12,"Yerevan","Tec#12","Shengavit",0.00230000005103648,0.310499995946884,0.345299988985062,0.0220999997109175,0,0.0150999994948506,0,0.00230000005103648,0.302300006151199,860,269,1,0,1,0,"0269. prevous village municipality building",0.291999995708466,0.708000004291534,1096,1,0,0.558613538742065,0,0,0,1,0,0,0,1,1,0.505150020122528,1,1410,0.609929084777832,0.777304947376251,0,0,0,0,0,0,0,0,0,0,1,0.45590952038765,3274.14990234375,679413,270,2516.34448242188,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"  0275. N 79 School",12,"Yerevan","Tec#12","Shengavit",0.00150000001303852,0.272300004959106,0.439199984073639,0.0249000005424023,0,0.0146000003442168,0,0.00150000001303852,0.24600000679493,683,275,1,1,1,0,"0275. N 79 School",0.36489999294281,0.63510000705719,1047,1,0,0.527926921844482,0,0,0,1,0,0,0,1,1,0.440549999475479,1,1457,0.468771457672119,0.718599855899811,0,0,0,0,0,0,0,0,0,0,1,0.467579454183578,3274.14990234375,679413,270,2516.34448242188,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"  0341. university, philology faculty",15,"Yerevan","Tec#15","Kentron",0.00230000005103648,0.232099995017052,0.398200005292892,0.0283999983221293,0,0.0192999988794327,0,0.00109999999403954,0.318500012159348,879,341,0,0,1,1,"0341. university, philology faculty",0.648100078105927,0.351900011301041,790,1,0,0.575448095798492,0,0,1,0,0,0,1,0,1,0.335200011730194,1,1693,0.519196689128876,0.466627299785614,0,0,0,0,0,0,0,0,0,0,1,0.526454925537109,3274.14990234375,679413,270,2516.34448242188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  0039. N 141 School",2,"Yerevan","Tec#2","Nor-Nork",0.00100000004749745,0.237000003457069,0.412299990653992,0.0324000008404255,0.00209999992512167,0.0125000001862645,0,0.00100000004749745,0.301699995994568,958,39,1,0,0,0,"039. N 141 School",0.337199985980988,0.662800014019012,1216,0,0,0.558286488056183,0,1,0,0,0,1,0,0,1,0.48225000500679,1,1812,0.528697550296783,0.67108166217804,0,0,0,0,0,0,0,0,0,0,1,0.555966794490814,3274.14990234375,679413,270,2516.34448242188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"  0195. N 155 School",9,"Yerevan","Tec#9","Ajapnyak",0,0.253899991512299,0.304399996995926,0.0401999987661839,0,0.00389999989420176,0,0,0.397700011730194,772,195,1,0,0,0,"0195. N 155 School",0.271299988031387,0.728699922561646,855,0,0,0.610611796379089,0,1,0,0,0,1,0,0,1,0.563199996948242,1,1468,0.525885581970215,0.582425057888031,0,0,0,0,0,0,0,0,0,0,1,0.47031632065773,3274.14990234375,679413,270,2516.34448242188,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  0360. N 13 School",16,"Yerevan","Tec#16","Kentron",0.00239999988116324,0.16889999806881,0.328100025653839,0.0461999997496605,0,0.0122000006958842,0,0.00239999988116324,0.439900010824203,823,360,1,0,1,0,"0360. N 13 School",0.619400024414063,0.38060000538826,712,1,0,0.633613169193268,0,0,0,1,0,0,0,1,1,0.410250008106232,1,1752,0.469748854637146,0.406392693519592,0,0,0,0,0,0,0,0,0,0,1,0.54112297296524,3274.14990234375,679413,270,2516.34448242188,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  0051. N 157 School",3,"Yerevan","Tec#3","Nor-Nork",0,0.0763999968767166,0.19879999756813,0.00989999994635582,0,0,0.0007999999797903,0.0007999999797903,0.713199973106384,1217,51,1,0,1,0,"051. N 157 School",0.255199998617172,0.744799971580505,1383,1,0,0.7825767993927,0,0,0,1,0,0,0,1,1,0.728999972343445,1,1321,0.921271741390228,1.04693412780762,0,0,0,0,0,0,0,0,0,0,1,0.433953374624252,3274.14990234375,679413,270,2516.34448242188,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"  0232. N 90 School",11,"Yerevan","Tec#11","Malatia-Sebastia",0.00439999997615814,0.308899998664856,0.398800015449524,0.0261999983340502,0.0113000003620982,0.00170000002253801,0.00170000002253801,0.246100008487701,0.0009000000427477,1146,232,1,0,1,0,"0232. N 90 School",0.702899992465973,0.297100007534027,1077,1,0,0.394333779811859,0,0,0,1,0,0,0,1,1,0.149000003933907,1,1991,0.575590133666992,0.540934205055237,0,0,0,0,0,0,0,0,0,0,1,0.59956294298172,3274.14990234375,679413,270,2516.34448242188,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  0273. N 230 Kindergarten",12,"Yerevan","Tec#12","Shengavit",0.00980000011622906,0.30460000038147,0.388800024986267,0.0381999984383583,0.00100000004749745,0.0108000002801418,0.00100000004749745,0.0020000000949949,0.243900001049042,1021,273,1,0,1,0,"0273. N 230 Kindergarten",0.415199995040894,0.584800004959106,1657,1,0,0.526782274246216,0,0,0,1,0,0,0,1,1,0.414350003004074,1,1939,0.526560068130493,0.854564189910889,0,0,0,0,0,0,0,0,0,0,1,0.587027907371521,3274.14990234375,679413,270,2516.34448242188,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"  0370.",16,"Yerevan","Tec#16","Kentron",0,0,0.428600013256073,0.0714000016450882,0,0,0,0,0.5,14,370,0,0,0,1,"370",0.454500019550323,0.545499980449677,11,0,0,0.678937137126923,1,0,0,0,1,0,0,0,0,0.522750020027161,1,17,0.823529422283173,0.647058844566345,0,0,0,0,0,0,0,0,0,0,1,0.172424614429474,3274.14990234375,679413,270,2516.34448242188,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  0280. pedagogical college",13,"Yerevan","Tec#13","Shengavit",0.00100000004749745,0.246900007128716,0.397700011730194,0.0210999995470047,0,0.00860000029206276,0.00479999976232648,0.00100000004749745,0.318899989128113,1041,280,0,0,0,1,"0280. pedagogical college",0.171000003814697,0.828999996185303,1164,0,0,0.575676143169403,1,0,0,0,1,0,0,0,0,0.573949992656708,1,1865,0.558176934719086,0.624128699302673,0,0,0,0,0,0,0,0,0,0,1,0.568997085094452,3274.14990234375,679413,270,2516.34448242188,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"  0336. N 19 School",15,"Yerevan","Tec#15","Kentron",0.00219999998807907,0.253600001335144,0.294400006532669,0.0265000015497208,0,0.0364000014960766,0,0.00219999998807907,0.384799987077713,907,336,1,0,1,0,"0336. N 19 School",0.48719996213913,0.512799978256226,901,1,0,0.603580594062805,0,0,0,1,0,0,0,1,1,0.448799967765808,1,1538,0.58972692489624,0.585825741291046,0,0,0,0,0,0,0,0,0,0,1,0.487767726182938,3274.14990234375,679413,270,2516.34448242188,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  0392. childern's creative union",17,"Yerevan","Tec#17","Erebuni",0.00130000000353903,0.209399998188019,0.461699992418289,0.0348999984562397,0,0.00400000018998981,0,0.00130000000353903,0.287200003862381,745,392,0,0,1,1,"0392. childern's creative union",0.264299988746643,0.735700011253357,1086,1,0,0.557601153850555,0,0,1,0,0,0,1,0,1,0.511449992656708,1,1336,0.557634711265564,0.812874257564545,0,0,0,0,0,0,0,0,0,0,1,0.437638133764267,3274.14990234375,679413,270,2516.34448242188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  0022. N 133 School",1,"Yerevan","Tec #1","Avan",0.0009000000427477,0.151299998164177,0.275799989700317,0.0361999981105328,0.0009000000427477,0.00930000003427267,0.00460000010207295,0.0009000000427477,0.519999980926514,1077,22,0,0,0,1,"022. N 133 School",0.421500027179718,0.578499972820282,1070,0,0,0.690340936183929,1,0,0,0,1,0,0,0,0,0.54925000667572,1,1935,0.556589126586914,0.552971601486206,0,0,0,0,0,0,0,0,0,0,1,0.586058735847473,3274.14990234375,679413,270,2516.34448242188,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  0116. N 130 School",6,"Yerevan","Tec#6","Arabkir",0.00469999993219972,0.189099997282028,0.23879998922348,0.044099997729063,0,0.0252000000327826,0.0015999999595806,0.00239999988116324,0.494100004434586,1269,116,0,0,1,1,"0116. N 130 School",0.351599991321564,0.648400068283081,1499,1,0,0.6755730509758,0,0,1,0,0,0,1,0,1,0.571250021457672,1,1963,0.646459519863129,0.763627111911774,0,0,0,0,0,0,0,0,0,0,1,0.592828392982483,3274.14990234375,679413,270,2516.34448242188,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  0222. N 169 kindergarden",10,"Yerevan","Tec#10","Malatia-Sebastia",0.0044999998062849,0.241800010204315,0.405600011348724,0.0339000001549721,0.00340000004507601,0.0215000007301569,0.00109999999403954,0.00109999999403954,0.287000000476837,885,222,1,0,1,0,"0222. N 169 kindergarden",0.608799993991852,0.391199976205826,859,1,0,0.550274193286896,0,0,0,1,0,0,0,1,1,0.339100003242493,1,1734,0.510380625724792,0.495386391878128,0,0,0,0,0,0,0,0,0,0,1,0.536654353141785,3274.14990234375,679413,270,2516.34448242188,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  0404. N 64 School",18,"Yerevan","Tec#18","Erebuni",0,0.203700006008148,0.456300020217896,0.0278999991714954,0,0.0115999998524785,0.00230000005103648,0,0.297999978065491,859,404,0,0,0,1,NA,0.357600033283234,0.642400026321411,1292,0,0,0.563759207725525,1,0,0,0,1,0,0,0,0,0.470200002193451,1,1727,0.497394323348999,0.748118102550507,0,0,0,0,0,0,0,0,0,0,1,0.534914910793304,3274.14990234375,679413,270,2516.34448242188,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  0373. N 47 School",17,"Yerevan","Tec#17","Erebuni",0.00439999997615814,0.396500021219254,0.349900007247925,0.0219000000506639,0,0.0116999996826053,0.00150000001303852,0,0.214300006628037,686,373,1,0,1,0,"0373. N 47 School",0.157299995422363,0.842700064182281,1100,1,0,0.510648608207703,0,0,0,1,0,0,0,1,1,0.528500020503998,1,1608,0.426616907119751,0.684079587459564,0,0,0,0,0,0,0,0,0,0,1,0.505248963832855,3274.14990234375,679413,270,2516.34448242188,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  0004. N 87 School",1,"Yerevan","Tec #1","Avan",0.00239999988116324,0.237900003790855,0.406599998474121,0.0218000002205372,0.00119999994058162,0.0230999998748302,0.00119999994058162,0,0.30579999089241,824,4,0,0,1,1,"004. N 87 School",0.490799993276596,0.509199976921082,978,1,1,0.568206667900085,0,0,1,0,0,0,1,0,1,0.407499969005585,1,1627,0.506453573703766,0.601106345653534,0,0,0,0,0,0,0,0,0,0,1,0.509993493556976,3274.14990234375,679413,270,2516.34448242188,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  0321. N 182 School",15,"Yerevan","Tec#15","Kentron",0.00260000000707805,0.145799994468689,0.199799999594688,0.0609000027179718,0,0.0926000028848648,0,0.0009000000427477,0.497400015592575,1166,321,1,0,1,0,"0321. N 182 School",0.353300005197525,0.646700084209442,1121,1,0,0.664953827857971,0,0,0,1,0,0,0,1,1,0.572050034999847,1,1879,0.620542824268341,0.596593916416168,0,0,0,0,0,0,0,0,0,0,1,0.572423875331879,3274.14990234375,679413,270,2516.34448242188,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
