"","obs","date_id","unit","period","total_fatal","white_fatal","black_fatal","division","regiment","battalion","year","month","period1","toe","blackbn","seg","count","spec_fatal","spec_fatal_rate","spec_fatal_rate100","cluster_id","total_fatal_rate","total_fatal_rate100","segneg4","segneg3","segneg2","segneg1","segpos4","segpos3","segpos2","segpos1"
"91",10052,1951031,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",510301,1,1,0,1,5,2,51,3,1,917,0,1,17,1,0.00109051254089422,0.109051254089422,10502,0.00109051254089422,0.109051254089422,1,1,1,1,1,1,1,1
"92",10052,1951032,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",510302,5,5,0,1,5,2,51,3,2,917,0,1,18,5,0.0054525627044711,0.54525627044711,10502,0.0054525627044711,0.54525627044711,1,1,1,1,1,1,1,1
"93",10052,1951041,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",510401,0,0,0,1,5,2,51,4,1,917,0,1,19,0,0,0,10502,0,0,1,1,1,1,1,1,1,1
"94",10052,1951042,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",510402,2,2,0,1,5,2,51,4,2,917,0,1,20,2,0.00218102508178844,0.218102508178844,10502,0.00218102508178844,0.218102508178844,1,1,1,1,1,1,1,1
"95",10052,1951051,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",510501,7,5,1,1,5,2,51,5,1,917,0,1,21,5,0.0054525627044711,0.54525627044711,10502,0.00763358778625954,0.763358778625954,1,1,1,1,1,1,1,1
"96",10052,1951052,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",510502,14,14,0,1,5,2,51,5,2,917,0,1,22,14,0.0152671755725191,1.52671755725191,10502,0.0152671755725191,1.52671755725191,1,1,1,1,1,1,1,1
"97",10052,1951061,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",510601,3,3,0,1,5,2,51,6,1,917,0,1,23,3,0.00327153762268266,0.327153762268266,10502,0.00327153762268266,0.327153762268266,1,1,1,1,1,1,1,1
"98",10052,1951062,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",510602,1,0,0,1,5,2,51,6,2,917,0,1,24,0,0,0,10502,0.00109051254089422,0.109051254089422,1,1,1,1,1,1,1,1
"99",10052,1951071,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",510701,1,1,0,1,5,2,51,7,1,917,0,1,25,1,0.00109051254089422,0.109051254089422,10502,0.00109051254089422,0.109051254089422,1,1,1,1,1,1,1,1
"100",10052,1951072,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",510702,1,1,0,1,5,2,51,7,2,917,0,1,26,1,0.00109051254089422,0.109051254089422,10502,0.00109051254089422,0.109051254089422,1,1,1,1,1,1,1,1
"101",10052,1951081,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",510801,0,0,0,1,5,2,51,8,1,917,0,1,27,0,0,0,10502,0,0,1,1,1,1,1,1,1,1
"102",10052,1951082,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",510802,0,0,0,1,5,2,51,8,2,917,0,1,28,0,0,0,10502,0,0,1,1,1,1,1,1,1,1
"103",10052,1951091,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",510901,0,0,0,1,5,2,51,9,1,917,0,1,29,0,0,0,10502,0,0,0,1,1,1,1,1,1,1
"104",10052,1951092,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",510902,1,0,1,1,5,2,51,9,2,917,0,1,30,0,0,0,10502,0.00109051254089422,0.109051254089422,0,0,1,1,1,1,1,1
"105",10052,1951101,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",511001,43,40,2,1,5,2,51,10,1,917,0,1,31,40,0.0436205016357688,4.36205016357688,10502,0.0468920392584515,4.68920392584515,0,0,0,1,1,1,1,1
"106",10052,1951102,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",511002,36,31,5,1,5,2,51,10,2,917,0,1,32,31,0.0338058887677208,3.38058887677208,10502,0.0392584514721919,3.92584514721919,0,0,0,0,1,1,1,1
"107",10052,1951111,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",511101,0,0,0,1,5,2,51,11,1,917,0,0,33,0,0,0,10502,0,0,0,0,0,0,1,1,1,1
"108",10052,1951112,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",511102,1,1,0,1,5,2,51,11,2,917,0,0,34,1,0.00109051254089422,0.109051254089422,10502,0.00109051254089422,0.109051254089422,0,0,0,0,1,1,1,0
"109",10052,1951121,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",511201,0,0,0,1,5,2,51,12,1,917,0,0,35,0,0,0,10502,0,0,0,0,0,0,1,1,0,0
"110",10052,1951122,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",511202,0,0,0,1,5,2,51,12,2,917,0,0,36,0,0,0,10502,0,0,0,0,0,0,1,0,0,0
