"","obs","date_id","unit","total_fatal","white_fatal","black_fatal","auth","eff","black","toe","count","integration_pct","black_imputed","period","specpct_imputed","specpct_imputed100","data","white","specpct_real","specpct_real100","blackbn"
"6060",991871,1953032,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,1STBATTALION",0,0,0,NA,NA,NA,917,66,0.13733024631977,125.931835875229,530302,0,0,0,NA,NA,NA,0
"6061",991871,1953041,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,1STBATTALION",0,0,0,NA,NA,NA,917,67,0.13733024631977,125.931835875229,530401,0,0,0,NA,NA,NA,0
"6062",991871,1953042,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,1STBATTALION",0,0,0,NA,NA,NA,917,68,0.13733024631977,125.931835875229,530402,0,0,0,NA,NA,NA,0
"6063",991871,1953051,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,1STBATTALION",0,0,0,NA,NA,NA,917,69,0.13733024631977,125.931835875229,530501,0,0,0,NA,NA,NA,0
"6064",991871,1953052,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,1STBATTALION",0,0,0,NA,NA,NA,917,70,0.13733024631977,125.931835875229,530502,0,0,0,NA,NA,NA,0
"6065",991871,1953061,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,1STBATTALION",0,0,0,NA,NA,NA,917,71,0.13733024631977,125.931835875229,530601,0,0,0,NA,NA,NA,0
"6066",991871,1953062,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,1STBATTALION",0,0,0,NA,NA,NA,917,72,0.13733024631977,125.931835875229,530602,0,0,0,NA,NA,NA,0
"6067",991871,1953071,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,1STBATTALION",3,3,0,NA,NA,NA,917,73,0.13733024631977,125.931835875229,530701,0.00379234070596074,0.379234070596074,0,NA,NA,NA,0
"6068",991871,1953072,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,1STBATTALION",5,4,0,NA,NA,NA,917,74,0.13733024631977,125.931835875229,530702,0.00505645427461432,0.505645427461432,0,NA,NA,NA,0
"6101",991872,1951111,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,33,0.13733024631977,125.931835875229,511101,0,0,0,NA,NA,NA,0
"6102",991872,1951112,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,34,0.13733024631977,125.931835875229,511102,0,0,0,NA,NA,NA,0
"6103",991872,1951121,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,35,0.13733024631977,125.931835875229,511201,0,0,0,NA,NA,NA,0
"6104",991872,1951122,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,36,0.13733024631977,125.931835875229,511202,0,0,0,NA,NA,NA,0
"6105",991872,1952011,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,37,0.13733024631977,125.931835875229,520101,0,0,0,NA,NA,NA,0
"6106",991872,1952012,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,38,0.13733024631977,125.931835875229,520102,0,0,0,NA,NA,NA,0
"6107",991872,1952021,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,39,0.13733024631977,125.931835875229,520201,0,0,0,NA,NA,NA,0
"6108",991872,1952022,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,40,0.13733024631977,125.931835875229,520202,0,0,0,NA,NA,NA,0
"6109",991872,1952031,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,41,0.13733024631977,125.931835875229,520301,0,0,0,NA,NA,NA,0
"6110",991872,1952032,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,42,0.13733024631977,125.931835875229,520302,0,0,0,NA,NA,NA,0
"6111",991872,1952041,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,43,0.13733024631977,125.931835875229,520401,0,0,0,NA,NA,NA,0
"6112",991872,1952042,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,44,0.13733024631977,125.931835875229,520402,0,0,0,NA,NA,NA,0
"6113",991872,1952051,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,45,0.13733024631977,125.931835875229,520501,0,0,0,NA,NA,NA,0
"6114",991872,1952052,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,46,0.13733024631977,125.931835875229,520502,0,0,0,NA,NA,NA,0
"6115",991872,1952061,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,47,0.13733024631977,125.931835875229,520601,0,0,0,NA,NA,NA,0
"6116",991872,1952062,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,48,0.13733024631977,125.931835875229,520602,0,0,0,NA,NA,NA,0
"6117",991872,1952071,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,49,0.13733024631977,125.931835875229,520701,0,0,0,NA,NA,NA,0
"6118",991872,1952072,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,50,0.13733024631977,125.931835875229,520702,0,0,0,NA,NA,NA,0
"6119",991872,1952081,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,51,0.13733024631977,125.931835875229,520801,0,0,0,NA,NA,NA,0
"6120",991872,1952082,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,52,0.13733024631977,125.931835875229,520802,0,0,0,NA,NA,NA,0
"6121",991872,1952091,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",1,1,0,NA,NA,NA,917,53,0.13733024631977,125.931835875229,520901,0.00126411356865358,0.126411356865358,0,NA,NA,NA,0
"6122",991872,1952092,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",1,1,0,NA,NA,NA,917,54,0.13733024631977,125.931835875229,520902,0.00126411356865358,0.126411356865358,0,NA,NA,NA,0
"6123",991872,1952101,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,55,0.13733024631977,125.931835875229,521001,0,0,0,NA,NA,NA,0
"6124",991872,1952102,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,56,0.13733024631977,125.931835875229,521002,0,0,0,NA,NA,NA,0
"6125",991872,1952111,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,57,0.13733024631977,125.931835875229,521101,0,0,0,NA,NA,NA,0
"6126",991872,1952112,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,58,0.13733024631977,125.931835875229,521102,0,0,0,NA,NA,NA,0
"6127",991872,1952121,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,59,0.13733024631977,125.931835875229,521201,0,0,0,NA,NA,NA,0
"6128",991872,1952122,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,60,0.13733024631977,125.931835875229,521202,0,0,0,NA,NA,NA,0
"6129",991872,1953011,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,61,0.13733024631977,125.931835875229,530101,0,0,0,NA,NA,NA,0
"6130",991872,1953012,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,62,0.13733024631977,125.931835875229,530102,0,0,0,NA,NA,NA,0
"6131",991872,1953021,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,63,0.13733024631977,125.931835875229,530201,0,0,0,NA,NA,NA,0
"6132",991872,1953022,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,64,0.13733024631977,125.931835875229,530202,0,0,0,NA,NA,NA,0
"6133",991872,1953031,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,65,0.13733024631977,125.931835875229,530301,0,0,0,NA,NA,NA,0
"6134",991872,1953032,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,66,0.13733024631977,125.931835875229,530302,0,0,0,NA,NA,NA,0
"6135",991872,1953041,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,67,0.13733024631977,125.931835875229,530401,0,0,0,NA,NA,NA,0
"6136",991872,1953042,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,68,0.13733024631977,125.931835875229,530402,0,0,0,NA,NA,NA,0
"6137",991872,1953051,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,69,0.13733024631977,125.931835875229,530501,0,0,0,NA,NA,NA,0
"6138",991872,1953052,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,70,0.13733024631977,125.931835875229,530502,0,0,0,NA,NA,NA,0
"6139",991872,1953061,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,71,0.13733024631977,125.931835875229,530601,0,0,0,NA,NA,NA,0
"6140",991872,1953062,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",0,0,0,NA,NA,NA,917,72,0.13733024631977,125.931835875229,530602,0,0,0,NA,NA,NA,0
"6141",991872,1953071,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",4,3,1,NA,NA,NA,917,73,0.13733024631977,125.931835875229,530701,0.00379234070596074,0.379234070596074,0,NA,NA,NA,0
"6142",991872,1953072,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,2NDBATTALION",2,1,0,NA,NA,NA,917,74,0.13733024631977,125.931835875229,530702,0.00126411356865358,0.126411356865358,0,NA,NA,NA,0
"6175",991873,1951111,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,33,0.13733024631977,125.931835875229,511101,0,0,0,NA,NA,NA,0
"6176",991873,1951112,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,34,0.13733024631977,125.931835875229,511102,0,0,0,NA,NA,NA,0
"6177",991873,1951121,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,35,0.13733024631977,125.931835875229,511201,0,0,0,NA,NA,NA,0
"6178",991873,1951122,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,36,0.13733024631977,125.931835875229,511202,0,0,0,NA,NA,NA,0
"6179",991873,1952011,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,37,0.13733024631977,125.931835875229,520101,0,0,0,NA,NA,NA,0
"6180",991873,1952012,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,38,0.13733024631977,125.931835875229,520102,0,0,0,NA,NA,NA,0
"6181",991873,1952021,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,39,0.13733024631977,125.931835875229,520201,0,0,0,NA,NA,NA,0
"6182",991873,1952022,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,40,0.13733024631977,125.931835875229,520202,0,0,0,NA,NA,NA,0
"6183",991873,1952031,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,41,0.13733024631977,125.931835875229,520301,0,0,0,NA,NA,NA,0
"6184",991873,1952032,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,42,0.13733024631977,125.931835875229,520302,0,0,0,NA,NA,NA,0
"6185",991873,1952041,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,43,0.13733024631977,125.931835875229,520401,0,0,0,NA,NA,NA,0
"6186",991873,1952042,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,44,0.13733024631977,125.931835875229,520402,0,0,0,NA,NA,NA,0
"6187",991873,1952051,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,45,0.13733024631977,125.931835875229,520501,0,0,0,NA,NA,NA,0
"6188",991873,1952052,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,46,0.13733024631977,125.931835875229,520502,0,0,0,NA,NA,NA,0
"6189",991873,1952061,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,47,0.13733024631977,125.931835875229,520601,0,0,0,NA,NA,NA,0
"6190",991873,1952062,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,48,0.13733024631977,125.931835875229,520602,0,0,0,NA,NA,NA,0
"6191",991873,1952071,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,49,0.13733024631977,125.931835875229,520701,0,0,0,NA,NA,NA,0
"6192",991873,1952072,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,50,0.13733024631977,125.931835875229,520702,0,0,0,NA,NA,NA,0
"6193",991873,1952081,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,51,0.13733024631977,125.931835875229,520801,0,0,0,NA,NA,NA,0
"6194",991873,1952082,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",3,3,0,NA,NA,NA,917,52,0.13733024631977,125.931835875229,520802,0.00379234070596074,0.379234070596074,0,NA,NA,NA,0
"6195",991873,1952091,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,53,0.13733024631977,125.931835875229,520901,0,0,0,NA,NA,NA,0
"6196",991873,1952092,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,54,0.13733024631977,125.931835875229,520902,0,0,0,NA,NA,NA,0
"6197",991873,1952101,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,55,0.13733024631977,125.931835875229,521001,0,0,0,NA,NA,NA,0
"6198",991873,1952102,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,56,0.13733024631977,125.931835875229,521002,0,0,0,NA,NA,NA,0
"6199",991873,1952111,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,57,0.13733024631977,125.931835875229,521101,0,0,0,NA,NA,NA,0
"6200",991873,1952112,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,58,0.13733024631977,125.931835875229,521102,0,0,0,NA,NA,NA,0
"6201",991873,1952121,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,59,0.13733024631977,125.931835875229,521201,0,0,0,NA,NA,NA,0
"6202",991873,1952122,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,60,0.13733024631977,125.931835875229,521202,0,0,0,NA,NA,NA,0
"6203",991873,1953011,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,61,0.13733024631977,125.931835875229,530101,0,0,0,NA,NA,NA,0
"6204",991873,1953012,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,62,0.13733024631977,125.931835875229,530102,0,0,0,NA,NA,NA,0
"6205",991873,1953021,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,63,0.13733024631977,125.931835875229,530201,0,0,0,NA,NA,NA,0
"6206",991873,1953022,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,64,0.13733024631977,125.931835875229,530202,0,0,0,NA,NA,NA,0
"6207",991873,1953031,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,65,0.13733024631977,125.931835875229,530301,0,0,0,NA,NA,NA,0
"6208",991873,1953032,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,66,0.13733024631977,125.931835875229,530302,0,0,0,NA,NA,NA,0
"6209",991873,1953041,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,67,0.13733024631977,125.931835875229,530401,0,0,0,NA,NA,NA,0
"6210",991873,1953042,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,68,0.13733024631977,125.931835875229,530402,0,0,0,NA,NA,NA,0
"6211",991873,1953051,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,69,0.13733024631977,125.931835875229,530501,0,0,0,NA,NA,NA,0
"6212",991873,1953052,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,70,0.13733024631977,125.931835875229,530502,0,0,0,NA,NA,NA,0
"6213",991873,1953061,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,71,0.13733024631977,125.931835875229,530601,0,0,0,NA,NA,NA,0
"6214",991873,1953062,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",0,0,0,NA,NA,NA,917,72,0.13733024631977,125.931835875229,530602,0,0,0,NA,NA,NA,0
"6215",991873,1953071,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",2,2,0,NA,NA,NA,917,73,0.13733024631977,125.931835875229,530701,0.00252822713730716,0.252822713730716,0,NA,NA,NA,0
"6216",991873,1953072,"187THAIRBORNEREGIMENTALCOMBATTEAM,187THAIRBORNEINFANTRYREGIMENT,3RDBATTALION",12,9,3,NA,NA,NA,917,74,0.13733024631977,125.931835875229,530702,0.0113770221178822,1.13770221178822,0,NA,NA,NA,0
"3331",10051,1951111,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",5,3,2,894,994,NA,917,33,0.13733024631977,125.931835875229,511101,0.0158816075863578,1.58816075863578,0,NA,NA,NA,1
"3410",10051,1951112,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",1,0,1,894,919,NA,917,34,0.13733024631977,125.931835875229,511102,0.00794080379317888,0.794080379317888,0,NA,NA,NA,1
"3510",10051,1951121,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",0,0,0,NA,NA,NA,917,35,0.13733024631977,125.931835875229,511201,0,0,0,NA,NA,NA,1
"3627",10051,1951122,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",0,0,0,NA,NA,NA,917,36,0.13733024631977,125.931835875229,511202,0,0,0,NA,NA,NA,1
"371",10051,1952011,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",0,0,0,894,842,NA,917,37,0.13733024631977,125.931835875229,520101,0,0,0,NA,NA,NA,1
"381",10051,1952012,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",0,0,0,890,847,NA,917,38,0.13733024631977,125.931835875229,520102,0,0,0,NA,NA,NA,1
"391",10051,1952021,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",0,0,0,890,849,NA,917,39,0.13733024631977,125.931835875229,520201,0,0,0,NA,NA,NA,1
"401",10051,1952022,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",0,0,0,NA,NA,NA,917,40,0.13733024631977,125.931835875229,520202,0,0,0,NA,NA,NA,1
"4145",10051,1952031,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",0,0,0,NA,NA,NA,917,41,0.13733024631977,125.931835875229,520301,0,0,0,NA,NA,NA,1
"4219",10051,1952032,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",0,0,0,854,758,NA,917,42,0.13733024631977,125.931835875229,520302,0,0,0,NA,NA,NA,1
"4310",10051,1952041,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",0,0,0,854,574,NA,917,43,0.13733024631977,125.931835875229,520401,0,0,0,NA,NA,NA,1
"445",10051,1952042,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",0,0,0,854,588,NA,917,44,0.13733024631977,125.931835875229,520402,0,0,0,NA,NA,NA,1
"451",10051,1952051,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",0,0,0,854,691,NA,917,45,0.13733024631977,125.931835875229,520501,0,0,0,NA,NA,NA,1
"461",10051,1952052,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",0,0,0,854,764,NA,917,46,0.13733024631977,125.931835875229,520502,0,0,0,NA,NA,NA,1
"471",10051,1952061,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",0,0,0,854,770,NA,917,47,0.13733024631977,125.931835875229,520601,0,0,0,NA,NA,NA,1
"4811",10051,1952062,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",0,0,0,854,717,NA,917,48,0.13733024631977,125.931835875229,520602,0,0,0,NA,NA,NA,1
"4910",10051,1952071,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",0,0,0,854,715,NA,917,49,0.13733024631977,125.931835875229,520701,0,0,0,NA,NA,NA,1
"5033",10051,1952072,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",0,0,0,854,644,NA,917,50,0.13733024631977,125.931835875229,520702,0,0,0,NA,NA,NA,1
"519",10051,1952081,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",0,0,0,854,638,NA,917,51,0.13733024631977,125.931835875229,520801,0,0,0,NA,NA,NA,1
"521",10051,1952082,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",0,0,0,854,687,NA,917,52,0.13733024631977,125.931835875229,520802,0,0,0,NA,NA,NA,1
"531",10051,1952091,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",0,0,0,854,764,NA,917,53,0.13733024631977,125.931835875229,520901,0,0,0,NA,NA,NA,1
"541",10051,1952092,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",0,0,0,NA,NA,NA,917,54,0.13733024631977,125.931835875229,520902,0,0,0,NA,NA,NA,1
