"country","year","Fvar5","var5","market","lgdppc","gdpgrowt","tradeofg","overallb","generalg","regime","d2","d3"
"Burkina Faso",1986,0,0.16617751121521,22.4561653137207,6.55108022689819,8.49534606933594,41.8343887329102,-0.11563216894865,14.5072708129883,3,1,0
"Burkina Faso",1987,0,0,22.5276470184326,6.59304475784302,-1.35301887989044,41.5615005493164,0.305111080408096,14.9391708374023,3,1,0
"Burkina Faso",1988,0,0,22.6497688293457,6.69703435897827,6.62952899932861,37.9235458374023,-0.743637681007385,14.2616405487061,3,1,0
"Burkina Faso",1989,0,0,22.660285949707,6.68461179733276,0.92891925573349,35.1918144226074,-1.64453566074371,13.9658174514771,3,1,0
"Burkina Faso",1990,0.4661925137043,0,22.6571426391602,6.65929412841797,-1.51800191402435,38.3714866638184,-1.30379962921143,14.8937921524048,3,0,1
"Burkina Faso",1991,0,0.4661925137043,22.7800445556641,6.75693225860596,9.9540548324585,38.7498626708984,2.62258696556091,14.6332750320435,5,0,1
"Burkina Faso",1992,0,0,22.8477745056152,6.80239486694336,2.48457980155945,34.322582244873,-0.517833530902863,14.9613208770752,5,0,1
"Burkina Faso",1993,0.0539359040558338,0,22.8623905181885,6.79122161865234,-0.786843478679657,37.939624786377,3.82990097999573,15.1998920440674,5,0,1
"Burundi",1975,0,0,20.7643070220947,5.63478946685791,0.697920262813568,27.277416229248,-3.26066946983337,11.5459680557251,3,0,0
"Burundi",1976,0,0,20.8517646789551,5.70378255844116,7.94266080856323,30.3793601989746,-0.612789452075958,8.70703983306885,3,0,0
"Burundi",1977,0,0,20.9879512786865,5.82894563674927,11.4694528579712,34.8870277404785,-1.60517227649689,11.150975227356,3,0,0
"Burundi",1978,0,0,21.0673484802246,5.88610410690308,-0.940576016902924,31.9340934753418,-2.93152070045471,13.7945346832275,3,0,0
"Burundi",1979,0,0,21.1993885040283,5.99146461486816,1.66495490074158,36.8847846984863,-5.33619594573975,12.8489007949829,3,0,0
"Burundi",1980,1.13513624668121,0,21.3181133270264,6.0867748260498,0.991055727005005,32.1014442443848,-3.90695786476135,9.21771430969238,3,1,0
"Burundi",1981,0.0986950322985649,1.13513624668121,21.4918384552002,6.23441076278687,12.163275718689,31.1810455322266,-5.65618896484375,9.06962394714355,3,1,0
"Burundi",1982,0.277027159929276,0.0986950322985649,21.4926338195801,6.21460819244385,-1.05359983444214,37.1194190979004,-6.47768402099609,10.6590633392334,3,1,0
"Burundi",1983,0.101302348077297,0.277027159929276,21.5356292724609,6.21460819244385,3.71532702445984,33.7933387756348,-12.4927978515625,8.31528568267822,3,1,0
"Burundi",1984,0.0434790439903736,0.101302348077297,21.582202911377,6.23441076278687,0.155544012784958,35.0563163757324,-9.2289981842041,7.81917715072632,3,1,0
"Burundi",1985,0.12482051551342,0.0434790439903736,21.7480583190918,6.38012266159058,11.7831802368164,31.8135185241699,-6.00327110290527,7.83192014694214,3,1,0
"Burundi",1986,0.123733229935169,0.12482051551342,21.8580226898193,6.46146821975708,3.25018048286438,34.038890838623,-4.14720010757446,9.83957862854004,3,1,0
"Burundi",1991,0.0920916423201561,0.0856605544686317,22.2429943084717,6.70930433273315,4.99683666229248,38.4225425720215,-3.31385850906372,10.7683887481689,3,0,1
"Burundi",1996,0.10445187240839,0.111067414283752,22.1202964782715,6.46146821975708,-8.60746955871582,20.7865371704102,-7.81122159957886,13.601035118103,5,0,1
"Cameroon",1975,0.533053278923035,0.984407603740692,22.3701000213623,6.53669166564941,11.2485218048096,48.2279930114746,-2.11987590789795,10.8933525085449,2,0,0
"Cameroon",1976,0.258475542068481,0.533053278923035,22.4370098114014,6.57925128936768,-5.50024175643921,50.0072212219238,-2.28880858421326,10.7581224441528,2,0,0
"Cameroon",1977,0.918332278728485,0.258475542068481,22.6858253479004,6.79122161865234,13.7377252578735,52.8657073974609,-0.362110316753387,9.820143699646,2,0,0
"Cameroon",1978,1.06851363182068,0.918332278728485,22.7525749206543,6.8351845741272,22.0073757171631,51.777229309082,0.386808604001999,9.77000522613525,2,0,0
"Cameroon",1979,1.92564582824707,1.06851363182068,23.0201244354248,7.07326984405518,6.03715181350708,49.3209419250488,2.5192596912384,9.23675632476807,2,0,0
"Cameroon",1980,1.77327716350555,1.92564582824707,23.1158676147461,7.13886690139771,-1.96732711791992,54.2476234436035,0.513402342796326,9.70075130462646,2,1,0
"Cameroon",1981,1.52131116390228,1.77327716350555,23.3320369720459,7.33302307128906,17.0826835632324,61.5453109741211,-3.2565131187439,8.85660171508789,2,1,0
"Cameroon",1982,2.89630389213562,1.52131116390228,23.4153251647949,7.38398933410645,7.51620149612427,59.5949363708496,-2.54177212715149,8.83774471282959,3,1,0
"Cameroon",1983,0.226868569850922,2.89630389213562,23.4890899658203,7.4324836730957,6.86683177947998,61.928955078125,1.29373562335968,9.49961757659912,2,1,0
"Cameroon",1984,3.88067388534546,0.226868569850922,23.6073112487793,7.52294111251831,7.47456645965576,63.5273857116699,1.65602505207062,9.58998394012451,2,1,0
"Cameroon",1985,0.178885594010353,3.88067388534546,23.7391605377197,7.62559509277344,8.06317138671875,65.0229263305664,0.794779598712921,8.99499797821045,2,1,0
"Cameroon",1986,0.0975026413798332,0.178885594010353,23.882963180542,7.7406644821167,6.77166080474854,46.0060386657715,0.633675932884216,11.3365154266357,2,1,0
"Cameroon",1987,0.538680672645569,0.0975026413798332,23.9466609954834,7.7748556137085,-2.14665246009827,37.3186454772949,-3.48581051826477,12.1548233032227,2,1,0
"Cameroon",1988,-0.780971765518188,0.538680672645569,23.9231548309326,7.72312021255493,-7.82363176345825,31.9934139251709,1.00480175018311,10.728494644165,2,1,0
"Cameroon",1989,-1.01330280303955,-0.780971765518188,23.9052047729492,7.67786359786987,-1.81912434101105,38.4788360595703,-3.13796925544739,10.7711133956909,2,1,0
"Cameroon",1990,-0.120633646845818,-1.01330280303955,23.853458404541,7.59589004516602,-6.10569763183594,37.7117614746094,-5.91863536834717,12.7505369186401,2,0,1
"Cameroon",1991,0.254468113183975,-0.120633646845818,23.8408508300781,7.56008052825928,-3.80859875679016,34.6386451721191,-5.23561477661133,13.2746543884277,2,0,1
"Cameroon",1992,0.0428911373019218,0.254468113183975,23.8585166931152,7.54960918426514,-3.09842681884766,38.8602027893066,-2.53998064994812,12.8125686645508,3,0,1
"Cameroon",1993,-0.114597663283348,0.0428911373019218,23.8451766967773,7.506591796875,-3.20298361778259,33.1019821166992,-1.73480379581451,12.8383092880249,3,0,1
"Cameroon",1994,0.0878813564777374,-0.114597663283348,23.8351955413818,7.46737098693848,-2.49872517585754,41.5859260559082,-2.89933562278748,9.96106910705566,3,0,1
"Cameroon",1995,0.384251862764359,0.0878813564777374,23.895486831665,7.50108194351196,3.30079030990601,46.4648895263672,0.199757874011993,8.61985492706299,3,0,1
